date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:57	54625/54625	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:52:56%20GMT	https://www.benfranklin365.com/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/index.html	(from )
10:52:57	295/295	---M-Z	200	added ('OK')	text/plain	etag:%226ead97e57759d31:0%22	https://www.benfranklin365.com/robots.txt		(from )
10:53:00	119939/119939	---M-Z	200	added ('OK')	text/css	etag:%22927b0d89f14d41:0%22	https://www.benfranklin365.com/cms/includes/nzpl5483feq.1807051336256.css	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/nzpl5483feq.1807051336256.css	(from https://www.benfranklin365.com/)
10:53:04	35266/35266	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.google-analytics.com/analytics.js	(from https://www.benfranklin365.com/)
10:53:05	40255/40255	---M--	200	added ('OK')	image/png	etag:%22dd334242a251d31:0%22	https://www.benfranklin365.com/images/brand/logo.png	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/brand/logo.png	(from https://www.benfranklin365.com/)
10:53:05	155021/155021	---M--	200	added ('OK')	image/jpeg	etag:%2283192722ac51d31:0%22	https://www.benfranklin365.com/images/social-share-img.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/social-share-img.jpg	(from https://www.benfranklin365.com/)
10:53:05	543428/543428	---MCZ	200	added ('OK')	application/javascript	etag:%22ad45b8ac381ad41:0%22	https://www.benfranklin365.com/cms/includes/eq4g6oat1eh.1807121633018.js	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/eq4g6oat1eh.1807121633018.js	(from https://www.benfranklin365.com/)
10:53:05	62177/62177	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d426226a9cee00%22	https://www.benfranklin365.com/cms/svg/9hd3ukcgem7.svg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/svg/9hd3ukcgem7.svg	(from https://www.benfranklin365.com/)
10:53:06	47002/47002	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:53:06%20GMT	https://www.benfranklin365.com/about-us/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/about-us/index.html	(from https://www.benfranklin365.com/)
10:53:07	45125/45125	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:53:06%20GMT	https://www.benfranklin365.com/about-us/senior-check-program/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/about-us/senior-check-program/index.html	(from https://www.benfranklin365.com/)
10:53:07	42521/42521	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:53:06%20GMT	https://www.benfranklin365.com/about-us/careers-page/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/about-us/careers-page/index.html	(from https://www.benfranklin365.com/)
10:53:07	124738/124738	---M--	200	added ('OK')	image/jpeg	etag:%228d64fa84a651d31:0%22	https://www.benfranklin365.com/images/panels/mainstage-bg-dark.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/panels/mainstage-bg-dark.jpg	(from https://www.benfranklin365.com/)
10:53:07	47576/47576	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:53:07%20GMT	https://www.benfranklin365.com/our-services/commercial-plumbing/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/our-services/commercial-plumbing/index.html	(from https://www.benfranklin365.com/)
